1.0 0.612456805758913
1.5 0.7193662604837413
2.0 0.826939220505351
2.5 0.9883344258211801
3.0 0.9938264586601627
3.5 1.145639250940727
4.0 1.2773531204808153
4.5 1.376279151626215
5.0 1.5086930425509757
5.5 1.6684845405229125
6.0 1.801053899906885
6.5 1.9555587781351418
7.0 1.9841396421732727
7.5 2.1039737942680943
8.0 2.275624407446194
8.5 2.4032377844907415
9.0 2.557968870256584
9.5 2.6151578114386784
10.0 2.7230664914828195
10.5 2.9676992214908875
11.0 3.252897490422766
11.5 3.4596703183829
12.0 3.7441959374707277
12.5 4.0980083565266785
13.0 4.390273618480127
13.5 4.693887433947991
14.0 5.001763332819937
14.5 5.3413872704613645
15.0 5.5811966725109246
