1.0 1.062151187636347
1.5 1.1765551779282253
2.0 1.2934126492619722
2.5 1.4112055097782426
3.0 1.5294380135384773
3.5 1.6479142454826308
4.0 1.7665388051471553
4.5 1.8852617644794287
5.0 2.0040518733288066
5.5 2.1228900609310117
6.0 2.2417644852098055
6.5 2.360666264443873
7.0 2.47958928762725
7.5 2.598529468960805
8.0 2.7174833715690405
8.5 2.836448461927661
9.0 2.955422990683919
9.5 3.0744053536566995
10.0 3.1933943146295807
10.5 3.312389011840065
11.0 3.431388595746258
11.5 3.59141403995247
12.0 3.865354961566416
12.5 4.174109702157906
13.0 4.4943893109681365
13.5 4.8196924918258945
14.0 5.147608263890172
14.5 5.477043884522071
15.0 5.80744071340129
